"GISJOIN","POP20","BASENAME","State","smart","INTPTLAT","INTPTLON","green_commute","bachelor","poverty","income","no_insurance","internet","unemp","gini"
"G54015076",2208,"Chester","WV",0,40.6129239,-80.5627301,20.9908735332464,26.7032967032967,11.2173913043478,34641,11.1527647610122,88.8695652173913,9.4488188976378,0.3538
"G54015628",16061,"Clarksburg","WV",0,39.2702965,-80.3617866,17.2865013774105,23.5165635238442,21.0676691729323,26585,7.47213779128673,80.1353383458647,5.88235294117647,0.4389
"G54015676",396,"Clay","WV",0,38.4614566,-81.0849099,4.25531914893617,7.59493670886076,66.2721893491124,8665,0.572519083969466,76.9230769230769,29.7297297297297,0.5781
"G54015916",472,"Clearview","WV",0,40.139055,-80.6907657,4.21052631578947,37.3522458628842,6.32911392405063,39252,3.04054054054054,82.7004219409283,2.28013029315961,0.4157
"G54016012",854,"Clendenin","WV",0,38.4844694,-81.3515118,30.9859154929577,23.8188976377953,7.86885245901639,21410,4.17515274949083,85.9016393442623,2.34375,0.3668
"G54018412",487,"Cowen","WV",0,38.4105762,-80.5538585,9.80392156862745,5.34521158129176,26.6009852216749,16398,6.7911714770798,80.2955665024631,31.9018404907975,0.3709
"G54020212",672,"Danville","WV",0,38.0801216,-81.8339639,4.48717948717949,6.02836879432624,33.9285714285714,25865,0,74.6428571428571,14.5539906103286,0.5139
"G54020428",600,"Davis","WV",0,39.1268255,-79.462547,12.3893805309735,16.4596273291925,24.929178470255,28306,2.31143552311436,83.5694050991501,2.05128205128205,0.4255
"G54020500",209,"Davy","WV",0,37.4775602,-81.6418656,17.4603174603175,0,12.7906976744186,13983,10.3321033210332,80.2325581395349,8.69565217391304,0.4069
"G54020980",422,"Delbarton","WV",0,37.7052318,-82.1861265,34.4827586206897,10.8641975308642,28.8770053475936,20896,2.79329608938547,79.144385026738,19.4594594594595,0.4411
"G54022564",7480,"Dunbar","WV",0,38.3695275,-81.7361069,9.67095851216023,28.6972147349506,14.5196506550218,31024,5.62310030395137,82.4781659388646,1.45579671784013,0.4236
"G54022852",231,"Durbin","WV",0,38.5471263,-79.827822,14.4144144144144,12.6482213438735,11.9266055045872,23712,8.08080808080808,77.9816513761468,16.5605095541401,0.2981
"G54023092",822,"East Bank","WV",0,38.2153225,-81.4441404,49.2711370262391,4.61538461538462,17.9661016949153,27521,5.94184576485461,82.0338983050847,9.62962962962963,0.3644
"G54024292",1542,"Eleanor","WV",0,38.5360744,-81.9249452,5.19877675840979,17.6781002638522,9.89180834621329,36272,2.54237288135593,74.0340030911901,0.868306801736614,0.4006
"G54024364",724,"Elizabeth","WV",0,39.0622757,-81.3972659,14.6718146718147,14.2857142857143,50.530035335689,15833,5.14285714285714,69.6113074204947,1.06761565836299,0.4585
"G54024484",212,"Elk Garden","WV",0,39.3862279,-79.1555557,21.1267605633803,3.17460317460317,7.01754385964912,27805,16.8367346938775,91.2280701754386,2.46913580246914,0.3579
"G54024580",6934,"Elkins","WV",0,38.9238132,-79.8540356,18.8385758727964,26.6067119982452,23.313995649021,25823,6.69655770899624,76.9035532994924,11.1988304093567,0.4954
"G54024844",221,"Ellenboro","WV",0,39.2700091,-81.0556553,8.23529411764706,3.84615384615385,6.94444444444444,25279,2.8169014084507,76.3888888888889,0,0.3049
"G54026452",18416,"Fairmont","WV",0,39.4768769,-80.1490892,16.6772837304115,30.46010005741,18.408656906429,29445,8.82417341799869,90.2355187778485,7.93317221813597,0.4379
"G54026524",373,"Fairview","WV",0,39.5927032,-80.2467647,18.75,15.7894736842105,0,27987,0,75,3.79746835443038,0.2979
"G54026692",170,"Falling Spring","WV",0,37.992429,-80.3570439,26.4150943396226,14.7058823529412,3.50877192982456,32569,4.83870967741935,87.719298245614,0,0.4324
"G54026932",392,"Farmington","WV",0,39.5122299,-80.2504336,33.8308457711443,14.7169811320755,12.1212121212121,25429,8.53080568720379,87.1212121212121,5.04587155963303,0.3688
"G54027028",2887,"Fayetteville","WV",0,38.0613758,-81.1082842,27.9411764705882,32.4056603773585,19.0746753246753,30764,7.49208582483292,83.9285714285714,3.51035103510351,0.3703
"G54027868",264,"Flatwoods","WV",0,38.7169973,-80.6525012,7.43801652892562,10.0806451612903,26.1904761904762,20777,17.2749391727494,82.5396825396825,20.6349206349206,0.3619
"G54027940",309,"Flemington","WV",0,39.2666123,-80.1285118,10.7142857142857,23.6363636363636,21.5909090909091,20099,14.7766323024055,76.1363636363636,21.1864406779661,0.3866
"G54028204",2848,"Follansbee","WV",0,40.3370046,-80.5972035,12.8965517241379,15.4106280193237,5.7649667405765,35872,3.4850640113798,70.4360679970436,4.80349344978166,0.3972
"G54028516",675,"Fort Gay","WV",0,38.1222005,-82.5913156,4.6242774566474,2.71493212669683,37.6425855513308,16204,8.49557522123894,56.6539923954373,1.14285714285714,0.4602
"G54029044",495,"Franklin","WV",0,38.6452656,-79.3333425,28.5714285714286,41.1764705882353,14.1791044776119,34863,7.26643598615917,90.2985074626866,0,0.3391
"G54029404",101,"Friendly","WV",0,39.5136646,-81.0618437,12.1951219512195,4.05405405405405,3.57142857142857,14226,1.96078431372549,96.4285714285714,0,0.2526
"G54030196",773,"Gary","WV",0,37.3632119,-81.5357103,0.393700787401575,4.83005366726297,26.5060240963855,15348,6.56753407682776,84.7389558232932,7.21649484536082,0.4963
"G54030220",759,"Gassaway","WV",0,38.6667229,-80.7703607,17.1617161716172,22.0588235294118,17.6470588235294,24662,6.85434516523868,75,15.8333333333333,0.3816
"G54030364",553,"Gauley Bridge","WV",0,38.1668174,-81.209438,3.8961038961039,15.2046783625731,52.8301886792453,16034,8.06794055201699,75.4716981132076,8.33333333333333,0.6107
"G54030772",333,"Gilbert","WV",0,37.6149355,-81.8704425,15.3225806451613,19.3181818181818,21.9178082191781,34053,15.6156156156156,92.4657534246575,0,0.502
"G54031324",703,"Glasgow","WV",0,38.2126809,-81.4192256,16.1417322834646,11.3707165109034,14.968152866242,25397,2.57879656160458,77.7070063694268,7.4468085106383,0.3974
"G54031492",1496,"Glen Dale","WV",0,39.94643,-80.755381,8.14696485623003,35.7495881383855,7.44525547445255,47430,5.0185873605948,88.3211678832117,6.1415220293725,0.4652
"G54032044",1129,"Glenville","WV",0,38.940159,-80.8333311,24.2009132420091,37.6623376623377,20.7920792079208,18464,11.3224637681159,87.1287128712871,4.18250950570342,0.4249
"G54032716",4722,"Grafton","WV",0,39.340638,-80.0160833,12.7392344497608,13.5572139303483,23.8798102266737,21466,5.78047196362849,83.5529783869267,11.2048757618378,0.4503
"G54032884",494,"Grantsville","WV",0,38.9206903,-81.0932344,11.1111111111111,13.7254901960784,25.5172413793103,16832,4.34782608695652,64.1379310344827,22.5806451612903,0.4507
"G54032908",685,"Grant Town","WV",0,39.5608182,-80.1778988,25,7.44336569579288,10.9826589595376,31040,3.41685649202733,76.3005780346821,8.10810810810811,0.5258
"G54032932",1355,"Granville","WV",0,39.6487788,-79.9991782,9.18196994991653,18.4798807749627,41.8789808917197,19434,4.40751445086705,71.9745222929936,10.3761348897536,0.4876
"G54034492",218,"Hambleton","WV",0,39.0810325,-79.6455897,13.5593220338983,0.625,1.16279069767442,24336,0,73.2558139534884,0,0.2828
"G54034516",1039,"Hamlin","WV",0,38.27788,-82.1020191,7.83847980997625,15.2053274139845,17.5675675675676,24012,0.72463768115942,81.8532818532819,4.66926070038911,0.4493
"G54034756",223,"Handley","WV",0,38.1910154,-81.3748184,0,3.6734693877551,9.01639344262295,20887,16.0194174757282,89.344262295082,0,0.2484
"G54035092",95,"Harman","WV",0,38.9210688,-79.5245517,0,5.06329113924051,30.3571428571429,28048,9.375,58.9285714285714,8.57142857142857,0.493
"G54035284",269,"Harpers Ferry","WV",0,39.3252427,-77.7414418,16.6666666666667,61.2648221343874,4.8,52917,0,91.2,8.16326530612245,0.3174
"G54035428",1631,"Harrisville","WV",0,39.2118868,-81.0484928,11.284046692607,14.9775784753363,23.3766233766234,29386,2.47619047619048,78.3549783549784,5.26315789473684,0.5433
"G54035500",503,"Hartford City","WV",0,38.9949974,-81.9880761,1.8018018018018,0,14.1078838174274,23727,9.89761092150171,63.0705394190871,2.56410256410256,0.3704
"G54036220",300,"Hedgesville","WV",0,39.5544281,-77.9944818,2.96296296296296,12.0192307692308,8.33333333333333,39281,15.3846153846154,91.6666666666667,0.581395348837209,0.2986
"G54036436",228,"Henderson","WV",0,38.8310408,-82.1352998,0,2.17391304347826,46.7391304347826,15771,6.06060606060606,79.3478260869565,4,0.5302
"G54036460",228,"Hendricks","WV",0,39.076091,-79.6290837,4.76190476190476,11.7408906882591,14.5985401459854,23457,6.5015479876161,76.6423357664234,8.33333333333333,0.3779
"G54037372",232,"Hillsboro","WV",0,38.1383813,-80.2106961,48.8372093023256,9.80392156862745,8.62068965517241,14722,1.60427807486631,67.2413793103448,25.8064516129032,0.3047
"G54037636",2245,"Hinton","WV",0,37.6745946,-80.8811296,29.5302013422819,16.3098236775819,34.0909090909091,23378,1.96813495782568,63.4297520661157,9.6862210095498,0.4584
"G54039340",255,"Hundred","WV",0,39.6835841,-80.4575896,0,17.9577464788732,27.1276595744681,21456,0,78.7234042553192,0,0.3769
"G54039460",46842,"Huntington","WV",1,38.4106509,-82.4346886,20.6911953548099,32.3072223730654,28.9011385296997,27632,8.86073188816679,79.6404100767606,7.77850102287521,0.545
"G54039532",6961,"Hurricane","WV",0,38.4274736,-82.0180817,9.17327293318233,33.6136177194422,9.80887125856473,35619,7.98550724637681,87.8470970068518,3.04615384615385,0.414
"G54039628",163,"Huttonsville","WV",0,38.7138041,-79.9766206,2.29885057471264,13.0081300813008,5.26315789473684,24691,7.02702702702703,87.719298245614,0,0.43
"G54039652",257,"Iaeger","WV",0,37.4601438,-81.8184551,0,0,14.2857142857143,23609,4.41176470588235,85.7142857142857,4.10958904109589,0.2903
"G54040828",408,"Jane Lew","WV",0,39.1107834,-80.4080091,7.35294117647059,17.9824561403509,24.3027888446215,27852,8.44155844155844,86.0557768924303,1.21951219512195,0.4416
"G54042244",384,"Junior","WV",0,38.9766061,-79.9525896,12.7906976744186,2.57510729613734,45.8015267175573,13563,4.26136363636364,74.8091603053435,27.7310924369748,0.3951
"G54043180",3033,"Kenova","WV",0,38.4022455,-82.5821002,44.9885233358837,15.5609167671894,11.804008908686,43148,4.00794965220272,77.728285077951,1.43737166324435,0.5813
"G54043300",317,"Kermit","WV",0,37.8424607,-82.4086425,0,13.768115942029,34.8837209302326,19957,4.60829493087558,69.7674418604651,8.69565217391304,0.5438
"G54043492",4864,"Keyser","WV",0,39.4394277,-78.9820877,17.3066221480245,24.9726775956284,25.5373592630502,28163,6.39475302316048,84.186284544524,6.01640838650866,0.4872
"G54043516",176,"Keystone","WV",0,37.4158096,-81.4461667,0,0,64.2857142857143,10833,1.01010101010101,76.1904761904762,12,0.3046
"G54043780",145,"Kimball","WV",0,37.4267426,-81.5078595,40.4761904761905,3.37078651685393,85.2678571428571,9857,1.42348754448399,67.4107142857143,17.6470588235294,0.75
"G54044044",2980,"Kingwood","WV",0,39.4719533,-79.6822496,17.4382716049383,32.5984990619137,10.7349298100743,33066,6.65742024965326,92.8984310487201,7.44535519125683,0.3776
"G54046300",137,"Leon","WV",0,38.7480756,-81.9544687,21.1111111111111,5.60747663551402,24.7311827956989,11224,1.0840108401084,96.7741935483871,0,0.3253
"G54046468",338,"Lester","WV",0,37.7320434,-81.3027336,12.621359223301,11.5384615384615,48.7654320987654,18091,4.31818181818182,64.1975308641975,8.69565217391304,0.5107
"G54046636",3922,"Lewisburg","WV",0,37.8093968,-80.4326011,5.24109014675052,56.2841530054645,25.2159827213823,39968,9.53367875647668,79.4816414686825,0,0.5833
"G54048148",1439,"Logan","WV",0,37.8518936,-81.9881303,12.0052770448549,10.49902786779,24.1830065359477,22852,9.0867992766727,87.3202614379085,17.0301142263759,0.5275
"G54048748",359,"Lost Creek","WV",0,39.1627001,-80.3484192,5.02793296089385,26.9230769230769,26.056338028169,28456,19.9481865284974,73.2394366197183,8.61244019138756,0.4276
"G54049252",717,"Lumberport","WV",0,39.374162,-80.3483284,1.76600441501104,5.64635958395245,17.948717948718,36983,9.57854406130268,91.7948717948718,0,0.4211
"G54049492",1341,"Mabscott","WV",0,37.7689605,-81.213291,1.85185185185185,27.364185110664,18.2926829268293,24114,1.22659780503551,67.595818815331,2.20338983050847,0.4618
"G54050260",1697,"McMechen","WV",0,39.986517,-80.7334933,9.98719590268886,17.4958540630182,21.09375,27164,6.01545253863135,85.46875,5.25087514585764,0.4649
"G54050524",2913,"Madison","WV",0,38.0641915,-81.7949173,25,18.1522748375116,10.9467455621302,27649,11.4007646854362,86.8836291913215,10.5426356589147,0.3837
"G54050932",772,"Man","WV",0,37.7438925,-81.8803777,16.9230769230769,19.2572214580468,16.0206718346253,31544,5.31645569620253,86.8217054263566,18.4510250569476,0.4846
"G54051100",1952,"Mannington","WV",0,39.528695,-80.3404895,16.722972972973,20.8904109589041,19.1800878477306,31556,5.36672629695885,87.4084919472914,9.35251798561151,0.4873
"G54051676",998,"Marlinton","WV",0,38.2240975,-80.0875468,39.6600566572238,15.2173913043478,25.9259259259259,21156,7.42481203007519,79.6296296296296,11.2469437652812,0.4069
"G54051724",1504,"Marmet","WV",0,38.2457256,-81.5754066,24.2647058823529,15.600624024961,16.3141993957704,26070,5.59125964010283,90.4833836858006,9.4488188976378,0.4453
"G54052060",18777,"Martinsburg","WV",0,39.4577694,-77.9782123,19.7815682905878,25.0753809795453,21.6073781291173,28739,9.43294813222252,88.0764163372859,9.09841138848772,0.4475
"G54052180",866,"Mason","WV",0,39.0164758,-82.0329749,5.80357142857143,9.71168437025797,23.1958762886598,26382,3.78973105134474,85.0515463917526,7.45098039215686,0.4202
"G54052228",510,"Masontown","WV",0,39.5511674,-79.8002842,17.6100628930818,18.8854489164087,6.31067961165049,27997,0.921658986175115,86.8932038834951,15.3465346534653,0.3506
"G54052324",412,"Matewan","WV",0,37.622251,-82.159266,28.3333333333333,4.31654676258993,40.2826855123675,14868,11.4695340501792,76.3250883392226,21.0526315789474,0.4181
"G54052420",173,"Matoaka","WV",0,37.4182004,-81.2418016,0,4.61538461538462,7.69230769230769,13794,8.47457627118644,64.1025641025641,12,0.285
"G54052780",324,"Meadow Bridge","WV",0,37.861624,-80.8570037,8.21917808219178,7.83783783783784,21.3903743315508,14003,7.2992700729927,66.3101604278075,6.91823899371069,0.3704
"G54053572",717,"Middlebourne","WV",0,39.4948882,-80.910576,9.15750915750916,30.1587301587302,14.6496815286624,35087,3.67197062423501,91.0828025477707,3.81944444444444,0.4873
"G54054100",560,"Mill Creek","WV",0,38.7319413,-79.9724916,2.7027027027027,11.5853658536585,12.6923076923077,24140,7.7027027027027,86.1538461538462,11.1821086261981,0.38
"G54054484",2811,"Milton","WV",0,38.438008,-82.1459917,6.13496932515337,19.1966614501826,11.5384615384615,28014,3.60620266858998,75.3532182103611,8.04780876494024,0.4446
"G54054892",314,"Mitchell Heights","WV",0,37.9086967,-81.9865978,11.6022099447514,30.1282051282051,4.84848484848485,37947,0.241545893719807,87.2727272727273,4.5,0.4196
"G54055276",965,"Monongah","WV",0,39.4583422,-80.2207737,25.3668763102725,15.2406417112299,12.3376623376623,30175,8.50047755491881,90.4761904761905,4.45632798573975,0.3983
"G54055468",1275,"Montgomery","WV",0,38.1733897,-81.3198732,25.8474576271186,19.2007797270955,36.1538461538462,17841,0.842358604091456,71.3846153846154,8.26161790017212,0.5182
"G54055540",145,"Montrose","WV",0,39.0672543,-79.8143215,0,14.3884892086331,9.57446808510638,21093,3.05084745762712,78.7234042553192,0,0.3101
"G54055588",2524,"Moorefield","WV",0,39.0674187,-78.9624112,6.92446043165468,8.19221967963387,18.8288288288288,40327,9.87350667603654,80.990990990991,4.63087248322148,0.5434
"G54055756",30347,"Morgantown","WV",0,39.637487,-79.9468557,28.670643026391,58.0797075982287,32.4054840049855,28620,6.25725370560732,91.2255920232655,9.85569349045308,0.5488
"G54056020",8093,"Moundsville","WV",0,39.9221318,-80.7421146,12.2905027932961,12.0050086085459,20.7014542343884,33357,7.08233211078791,80.211006558312,5.54807433342311,0.5445
"G54056404",1125,"Mount Hope","WV",0,37.8976378,-81.1737816,24.5033112582781,15.625,35.4037267080745,17035,6.09636184857424,86.7494824016563,11.878453038674,0.4461
"G54057148",1480,"Mullens","WV",0,37.5825069,-81.3861778,7.84856879039704,31.7175344105326,16.7123287671233,33992,13.3967156439067,94.7945205479452,3.79188712522046,0.4907
"G54058300",259,"Newburg","WV",0,39.388852,-79.8536008,15.3153153153153,11.1675126903553,12.9310344827586,28978,9.70464135021097,61.2068965517241,0,0.3139
"G54058372",1020,"New Cumberland","WV",0,40.5269576,-80.616868,12.2093023255814,5.94184576485461,22.9411764705882,23731,11.5967885816235,81.5686274509804,9.00692840646651,0.4252
"G54058564",1476,"New Haven","WV",0,38.9882079,-81.9673184,2.83870967741935,13.899049012436,9.59666203059805,46248,2.61215218625781,75.3824756606398,4.4047619047619,0.5909
"G54058684",5204,"New Martinsville","WV",0,39.6455535,-80.8626696,14.7599591419816,16.544502617801,17.450611476952,26935,6.00665231852866,79.3979303857008,6.74621385956861,0.4472
"G54059068",6624,"Nitro","WV",0,38.4116135,-81.8078109,6.49546827794562,13.4480560866794,16.8011224131884,35027,3.86850152905199,80.1823921431077,8.30013280212483,0.5179
"G54059428",231,"Northfork","WV",0,37.4195756,-81.427422,15.5555555555556,5.05050505050505,29.3103448275862,14221,18.4538653366584,80.1724137931034,15.4411764705882,0.4032
"G54059458",834,"North Hills","WV",0,39.3151213,-81.508831,8.44594594594595,56.283185840708,6.79611650485437,47980,5.24722502522704,100,5.1413881748072,0.3654
"G54059836",1493,"Nutter Fort","WV",0,39.2603556,-80.3265224,14.9606299212598,20.9156193895871,13.2267441860465,32741,10,91.2790697674419,5.90238365493757,0.4218
"G54060028",8179,"Oak Hill","WV",0,37.9775272,-81.1571283,16.8964411670407,15.1654110710776,18.919691340383,26575,9.09429742825196,80.0800228636753,8.26516220028209,0.4456
"G54060196",133,"Oakvale","WV",0,37.3321442,-80.9729135,0,7.31707317073171,10,14063,0.934579439252336,94,11.6666666666667,0.4791
"G54060364",1449,"Oceana","WV",0,37.693434,-81.6298618,18.3098591549296,7.94573643410853,21.9607843137255,34881,12.6623376623377,53.7254901960784,7.5,0.601
"G54061636",2541,"Paden City","WV",0,39.6030298,-80.9353507,7.29455216989843,14.7043961596766,14,28090,6.67883211678832,85.5238095238095,5.1063829787234,0.3912
"G54062140",29738,"Parkersburg","WV",0,39.2612782,-81.54335,19.4639556377079,17.1231591783135,19.7789806044204,27017,8.85942546319905,82.1831303563374,6.90056663820539,0.4695
"G54062284",1327,"Parsons","WV",0,39.0944895,-79.6784855,23.3009708737864,13.1147540983607,21.2844036697248,22505,7.77851021753461,80.3669724770642,13.7770897832817,0.3849
